,tweet_id,user,time,tweet_text,location,hashtags,search_term
1238,1327752718090375168,rfd_hotdeals,Sat Nov 14 23:18:11 +0000 2020,[McDonalds] Mcdonalds (In Walmart's): 20 Piece Nuggets + 2 Medium Fries + 2 Fountain Drinks + Stackable Offer= $14.98+tax https://t.co/jsfzkaUMAb,Canada,,Walmart
1239,1327752716538556416,rfd_hotdeals,Sat Nov 14 23:18:10 +0000 2020,[Walmart] Kidsco Baby Hearth Fireplace Gate $120 https://t.co/emEyVJJdor,Canada,,Walmart
1240,1327752192355409921,Angelo25671001,Sat Nov 14 23:16:05 +0000 2020,"@FGamefer Walmart chile 😎

Edit: no me funes admin",Venezuela ,,Walmart
1241,1327751666603581440,NatalieisBlue,Sat Nov 14 23:14:00 +0000 2020,"You know how to clear a MAGA March.
Attention Walmart shoppers!","Virginia, USA",,Walmart
1242,1327750420580737024,RadioTodd13,Sat Nov 14 23:09:03 +0000 2020,Lolol. Can we just open up a bar instead of Walmart? It’d be 100% safe https://t.co/l0s2pfXAYF,"St Cloud, MN",,Walmart
1243,1327750316939505664,YT_Jengo,Sat Nov 14 23:08:38 +0000 2020,RT @eyeroneyy: Christmas music playing at walmart is actually so nice for some reason,,,Walmart
1244,1327749954530652161,2ndlast2rise,Sat Nov 14 23:07:12 +0000 2020,"@Mostafa_eesaee @WalmartCanada The website listing shows a 3rd party vendor but the app list g does not.

Walmart should not let its 3rd party vendors sell the same items and jacked up prices.",Canada,,Walmart
1245,1327749546793963520,swervin_mervin,Sat Nov 14 23:05:35 +0000 2020,"@alysonshane This reminds me of the story of Walmart forgoing bonuses in favour of a one-time, in -store discount.**

**Conditions apply.","Winnipeg, Canada",,Walmart
1246,1327749218514083841,strawberrysnow,Sat Nov 14 23:04:16 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",Canada,,
1247,1327748495760035840,rifc1,Sat Nov 14 23:01:24 +0000 2020,"RT @MobileSyrup: Walmart Canada has said that it doesn't have any more PS5 units [Update]
https://t.co/Cj3dhx9dSr https://t.co/eA9sT5K7nh",,,Walmart
1248,1327747271899930627,ExpertVega,Sat Nov 14 22:56:32 +0000 2020,RT @yaboizaper: everyone on walmart when the #ps5  order didnt load https://t.co/v3SdbgWldG,United States,"ps5,",Walmart
1249,1327747009416032256,jaredfeuring,Sat Nov 14 22:55:30 +0000 2020,"So did anyone pick up either of the new systems this week? I'm interested in the X but I can wait for it. My local Walmart had tons of the S, which is hilarious. No one wants that. X or PS5 imo.

#UFCVegas14 #UFC","Regina, Saskatchewan🇨🇦","UFCVegas14,UFC,",Walmart
1250,1327746654804566021,missedthebroom,Sat Nov 14 22:54:05 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",,,
1251,1327746439997480960,lAlexkaylee12,Sat Nov 14 22:53:14 +0000 2020,@KarleeNovella It was at Walmart too 😂,"West Virginia, USA",,Walmart
1252,1327745805130850305,KGVitalTo2k,Sat Nov 14 22:50:42 +0000 2020,@YaBoiCook1 They responded once now they ghosting me cuz they know this is wrong it’s like Walmart saying cereal is free then coming to your house charging you with theft 2 hours later tf,"Virginia, USA",,Walmart
1253,1327745515572834304,grassrootsyaya,Sat Nov 14 22:49:33 +0000 2020,"@brycetache Just me and Geo for Thanksgiving, Christmas &amp; probably until Spring. Walmart curbside for groceries. Double masks if I have to go inside anywhere. I have to keep my husband safe. He's been thru so much, this can't be what gets him.","Virginia, USA",,Walmart
1254,1327744582340120578,Tamluvsnkotb,Sat Nov 14 22:45:51 +0000 2020,@JKnDEWsCareBear Nice 👍 I like doing the Walmart one lol,"Winnipeg, Canada",,Walmart
1255,1327744267557740544,wholecloth,Sat Nov 14 22:44:36 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",,,
1256,1327743860420784129,addntox,Sat Nov 14 22:42:59 +0000 2020,"@MBGov Stienbach, Walmart (if the employees can’t follow the arrows there’s a problem) and the store we were in on Taylor was packed.","Winnipeg, Manitoba",,Walmart
1257,1327743670225874945,BobbleheadVb,Sat Nov 14 22:42:13 +0000 2020,"Walmart Will Have PS5 and Xbox Series X in Stock on Black Friday, But There's A Catch
https://t.co/m4rETJ1DZy","West Virginia, USA",,Walmart
1258,1327743242360786946,eyeroneyy,Sat Nov 14 22:40:31 +0000 2020,Christmas music playing at walmart is actually so nice for some reason,Michigan,,Walmart
1259,1327743229152915457,3rdtimewalter,Sat Nov 14 22:40:28 +0000 2020,@redmcgraw1 @fordnation The anti maskers created havoc in St Thomas after the rally.  Shoppers drug mart kicked them out of store.  Winners and Walmart let them go into the store with no mask on.,Canada,,Walmart
1260,1327742991889469442,cdnbeer,Sat Nov 14 22:39:32 +0000 2020,"@fruinjuice Walmart *JUST* enabled it a week or two ago. That took a long, long, long time","Brandon, Manitoba",,Walmart
1261,1327742769985695745,_Astrodexx,Sat Nov 14 22:38:39 +0000 2020,@nvthasia Lowe's is to target as is home depot is to Walmart. Or atleast IMO,"Chicago, IL",,Walmart
1262,1327741812493193218,TheAidanBrooks,Sat Nov 14 22:34:51 +0000 2020,I’m not eating until I get a ps5. This is on you if I die @Walmart. It’s up to you if I live or not,"Michigan, USA",,Walmart
1263,1327740620425850880,rfd_hotdeals,Sat Nov 14 22:30:06 +0000 2020,[Walmart] Western Digital My Book 4TB for $49 https://t.co/vUppQhkrs2,Canada,,Walmart
1264,1327740617397559296,KristenB_WVU,Sat Nov 14 22:30:06 +0000 2020,"@JoyceWhiteVance Target, Walmart, Dollar Store","West Virginia, USA",,Walmart
1265,1327740396038832128,pukebby,Sat Nov 14 22:29:13 +0000 2020,@HORRIFlC Oh my god yep I’m waiting in a long ass line to get into Walmart too this is very insane and annoying,Vegas,,Walmart
1266,1327737914080555008,MrDanCheney,Sat Nov 14 22:19:21 +0000 2020,Still a healthy dose of folks going sans mask at the Little Falls #Walmart. #sigh,"Upsala, MN","Walmart,sigh,",Walmart
1267,1327736761313878017,soz0sei,Sat Nov 14 22:14:46 +0000 2020,People really trying to stop at Walmart to pick up a ps5 knowing damn well— screw it. Why would you shop at Walmart?,Vegas,,Walmart
1268,1327736565133701121,576nathan,Sat Nov 14 22:13:59 +0000 2020,@Walmart please,michigan ,,Walmart
1269,1327736539267338243,melonmelon420,Sat Nov 14 22:13:53 +0000 2020,"@Quackity I mean, walmart puts up Christmas stuff November 1, so it's like November doesn't happen anyways","Michigan, USA",,Walmart
1270,1327735803980648448,SarahSm24104107,Sat Nov 14 22:10:58 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",,,
1271,1327735752164249600,WVUOU,Sat Nov 14 22:10:46 +0000 2020,@hey_itsmandi My sister in law just texted and told me Walmart was a madhouse (Richmond VA area) and no TP or paper towels already.,"Virginia, USA",,Walmart
1272,1327735679917428741,psalm139_girl,Sat Nov 14 22:10:28 +0000 2020,"@JetsGirl76 @perch35km @stumanchuwpg Okay, it seems crazy it would be allowed to stay open for that little amount of food, everything else should be roped off, same with stores like Walmart. Just my opinion.","Winnipeg, Manitoba",,Walmart
1273,1327735332637388801,Betweenthehedge,Sat Nov 14 22:09:06 +0000 2020,@jesseeyoulater Get your butt back in Walmart. 😂,Carolina,,Walmart
1274,1327733949158879232,ReggieMercado_,Sat Nov 14 22:03:36 +0000 2020,"@MambaClutch_8 @PlayStation @Xbox @amazon @Walmart @BestBuy @Target @GameStop However, it is legit the best idea to allow real people to buy the consoles.","Santiago, Dominican Republic",,Walmart
1275,1327733887368384513,bestdealsearch,Sat Nov 14 22:03:21 +0000 2020,"💰 Deal Of The Day 💰

MD Sports Official Size Indoor Table Tennis Set

Only $119 @ Walmart (MSRP $174)

Deal Info: https://t.co/row3N15Jbg

#Shopping #Deals #Deal #DealOfTheDay #DailyDeal #DailyDeals #Sale #Sales #Clearance #tabletennis #pingpong #mancave https://t.co/5M3kuSmnNA",Michigan,"Shopping,Deals,Deal,DealOfTheDay,DailyDeal,DailyDeals,Sale,Sales,Clearance,tabletennis,pingpong,mancave,",Walmart
1276,1327733745189859328,Colts4lifeee,Sat Nov 14 22:02:47 +0000 2020,@Thebob99393583 @Walmart Ask Microsoft and Sony why they only allowed online sales and not in store.,"Crookston, MN",,Walmart
1277,1327733716463071232,thatgirllgigi,Sat Nov 14 22:02:40 +0000 2020,Nat won’t lying when she said everyone out. There’s so much traffic and the lines in Walmart were horrible,"Virginia, USA",,Walmart
1278,1327733247682469891,Bgrover1967,Sat Nov 14 22:00:48 +0000 2020,@Walmart Would be nice to know when the @OfficialSonyPS5 will be back in stock,"Virginia, USA",,Walmart
1279,1327732961014321153,smethvin,Sat Nov 14 21:59:40 +0000 2020,"@DolittleMovie I bought the bluray, dvd and digital code movie today at Walmart and there was no digital code inside.",Florida,,Walmart
1280,1327731099267633156,Too_much_space,Sat Nov 14 21:52:16 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Manitoba, Canada",,
1281,1327730989490085889,cfibMB,Sat Nov 14 21:51:50 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Manitoba, Canada",,
1282,1327730193419669504,JohnJcwalker24,Sat Nov 14 21:48:40 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",Surrey UK,,
1283,1327730013328781312,thatgirllgigi,Sat Nov 14 21:47:57 +0000 2020,I impulsively decided to come to Walmart and now i regret it,"Virginia, USA",,Walmart
1284,1327729800316932097,BobStrozewski,Sat Nov 14 21:47:07 +0000 2020,"@garci32 His main speech where he will be gainfully employed will go like this "" Hi, I'm Mike, Welcome to Walmart.",Michigan,,Walmart
1285,1327729370744676353,directcoops,Sat Nov 14 21:45:24 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",Global,,
1286,1327728600620134406,RetroGradeWear,Sat Nov 14 21:42:21 +0000 2020,"Walmart Black Friday 2020 Ad Revealed, Includes PS5, Accessories, Games. https://t.co/LI6wiyomGN",Canada,,Walmart
1287,1327727598068068352,Stella_BC,Sat Nov 14 21:38:22 +0000 2020,"RT @Stella_BC: Watch out for email phishing scams these days. I just received another one pretending to be from Walmart, saying ""Lucky! you…",Canada,,Walmart
1288,1327727407839711232,forsakenandlost,Sat Nov 14 21:37:36 +0000 2020,@BKilby And third party figures in the Iron Factory scale too.  About to scale with my Hallmark Prime ornament (the one that looked like the cartoon you could get at Walmart for $10).,"Fargo, ND",,Walmart
1289,1327726158926942208,ToddWatts2,Sat Nov 14 21:32:38 +0000 2020,@JaredSpruyt @BradWall306 Not really.  I can’t stand Walmart,"Saskatoon, Saskatchewan",,Walmart
1290,1327725451696025601,CanadianChris36,Sat Nov 14 21:29:50 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",Canada,,
1291,1327723612040736768,mastertilly,Sat Nov 14 21:22:31 +0000 2020,"@moonfIowerrs Some plants are so ridiculously expensive it hurts my heart. I’ve actually had great luck at bottom tier stores like Walmart, quite a few of mine came from there",Canada,,Walmart
1292,1327722965039910913,JaredSpruyt,Sat Nov 14 21:19:57 +0000 2020,"@ToddWatts2 @BradWall306 Is shopping at Walmart, Costco any better?","Regina, Saskatchewan",,Walmart
1293,1327722788757487616,kitgrant,Sat Nov 14 21:19:15 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Calgary, AB, Canada",,
1294,1327722734252666886,BrendaJeanCDN,Sat Nov 14 21:19:02 +0000 2020,"@realDonaldTrump Components from China? Oh no, better tell the cult to boycott Walmart.",Canada,,Walmart
1295,1327722453242679297,tharealchels,Sat Nov 14 21:17:55 +0000 2020,The body routine girl on TikTok gmfu 😭 got me running around target when all the products really in Walmart!,"Virginia, USA",,Walmart
1296,1327722028636377088,shadowluigi37,Sat Nov 14 21:16:14 +0000 2020,"RT @AMNotifyCA: Rumour has it another Canadian Group destroyed the PS5 release! 🎮

✅ Bestbuy CA
✅ Walmart CA
✅ The Source
✅ EB games
✅ Amaz…","Trail, British Columbia",,Walmart
1297,1327720563633217539,JillFischer2,Sat Nov 14 21:10:24 +0000 2020,"@vostrelle @KevinKarky Oh don’t you know, COVID doesn’t go to Costco or Canadian tire or Walmart.",Lloydminster,,Walmart
1298,1327720143884083201,LeanneMarriee,Sat Nov 14 21:08:44 +0000 2020,Ohhh Walmart... 😂 https://t.co/jxtUlagaar,Florida ,,Walmart
1299,1327719722326970373,2woStep,Sat Nov 14 21:07:04 +0000 2020,@DavidVonderhaar what does quick revive actually do you walmart johnny sins,Canada,,Walmart
1300,1327719719265325058,Murphwave,Sat Nov 14 21:07:03 +0000 2020,@DanScavino Best time to shop at a Walmart near you #nolines,Florida,"nolines,",Walmart
1301,1327719391857819648,spencerbennett1,Sat Nov 14 21:05:45 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Spruce Grove, Alberta",,
1302,1327719352578109441,ChelseaBreanne,Sat Nov 14 21:05:36 +0000 2020,It’s a Walmart Yodel Boy Club Remix kind of day,"Winnipeg, Manitoba, Canada",,Walmart
1303,1327719196541665280,magicNmoonbeams,Sat Nov 14 21:04:58 +0000 2020,"RT @BillTufts: |The Great Reset 

 Walmart CEO Doug McMillon says it's time to reinvent capitalism post-coronavirus 

https://t.co/YvtAczzp…",🍄• Wonderland •🐇,,Walmart
1304,1327718426861727744,JSn0wd0n,Sat Nov 14 21:01:55 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",,,
1305,1327717204025077764,frugalmaniac,Sat Nov 14 20:57:03 +0000 2020,Get your weekly #Walmart ad and #coupons to help you #save #money https://t.co/OV6JG973ID #follow #couponcodes #couponing,"MN, USA","Walmart,coupons,save,money,follow,couponcodes,couponing,",Walmart
1306,1327716762406641664,IGotGlitterOnMe,Sat Nov 14 20:55:18 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",,,
1307,1327716552469319683,ReggieMercado_,Sat Nov 14 20:54:28 +0000 2020,@MambaClutch_8 @PlayStation @Xbox @amazon @Walmart @BestBuy @Target @GameStop Apparently they don't care as long they are making money,"Santiago, Dominican Republic",,Walmart
1308,1327716156287938561,Catbe1,Sat Nov 14 20:52:54 +0000 2020,"Pretty Little Liar, you should be looking for your next job. Maybe Walmart needs a greeter in the Mar A Lago neighborhood https://t.co/7R0tBNBWAc","Virginia, USA",,Walmart
1309,1327715911609044994,CFIB,Sat Nov 14 20:51:55 +0000 2020,"Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being closed for Christmas when huge corporations like Walmart &amp; Costco get to stay open &amp; sell everything including the books and products we sell!""",Canada,,Walmart
1310,1327715902989742080,BlakeAHHH,Sat Nov 14 20:51:53 +0000 2020,@Walmart when will you have more PlayStation 5’s?,Yara,,Walmart
1311,1327715258056781824,awolfo,Sat Nov 14 20:49:19 +0000 2020,"@DanielNewman @nylabone @Publix @cvspharmacy @kroger @Walgreens @bbb_us @Walmart @Target 🥺🥺🥺
Poor good boy",Guadalajara ,,Walmart
1312,1327715118776537088,RaheemW063,Sat Nov 14 20:48:46 +0000 2020,Walmart security 😂🤣 https://t.co/FQwKrYUvhZ,"Robbinsdale, MN",,Walmart
1313,1327714774050750464,Blue_blazzer88,Sat Nov 14 20:47:24 +0000 2020,@ChefGruel Because Walmart is a huge corporation that lobbies both sides of the government? 🤷🏼‍♂️,Canada,,Walmart
1314,1327713418112069632,whetzel_josh,Sat Nov 14 20:42:01 +0000 2020,@MannyExcel @Chaosxsilencer @totinos @Walmart Disliked,"Virginia, USA",,Walmart
1315,1327713199991517186,whetzel_josh,Sat Nov 14 20:41:09 +0000 2020,@Chaosxsilencer @totinos @Walmart Yeah except you don't actually get the 2xp tokens!!!,"Virginia, USA",,Walmart
1316,1327712052316495872,Kyle_Harron,Sat Nov 14 20:36:35 +0000 2020,Estevan Rant &amp; Rave truly provides us with the hottest takes on wearing masks and Walmart self-checkouts,"Regina, Saskatchewan",,Walmart
1317,1327711729703284737,NHLFanatic04,Sat Nov 14 20:35:18 +0000 2020,@Sethrogen Not having a ps5/Xb. Walmart for screwing me over my Xb preorder. EB games cause I waited 3 hours before store opening 2 different pre sales and didn’t get a ps5...,Canada,,Walmart
1318,1327711664813322242,CpinnRELOAD,Sat Nov 14 20:35:03 +0000 2020,@Chaosxsilencer @totinos @Walmart 😂😂😂 this is such a fucking meme.,Canada,,Walmart
1319,1327710815835746304,Alvinzors,Sat Nov 14 20:31:40 +0000 2020,Taiwan got to have a music festival last night but we’re still locked in our houses because some people can’t wear a mask when they go to Walmart god dammit,Vegas,,Walmart
1320,1327710101688508416,Macree,Sat Nov 14 20:28:50 +0000 2020,@SaysDana @GSAEmily Walmart greeter?,Michigan,,Walmart
1321,1327709929084481541,CJFFGaming441,Sat Nov 14 20:28:09 +0000 2020,"@Chaosxsilencer @totinos @Walmart Damn, you better be getting some kick back from Torino’s and Walmart for the advertising. 😆","North Dakota, USA",,Walmart
1322,1327709082854191104,CBI_Rocks,Sat Nov 14 20:24:47 +0000 2020,RT @CFIB: Manitoba's new lockdown shuts down all small retailers to in-store commerce but allows Walmart and Costco to sell t-shirts and TV…,Calgary,,Walmart
1323,1327708317100118017,itsmehobiwan,Sat Nov 14 20:21:45 +0000 2020,@MinatoSensei0 @Walmart The more you wait the better it’ll feel when you receive it. Make sure you stretch though because it was heavy,Canada ,,Walmart
1324,1327707913994055688,rfd_hotdeals,Sat Nov 14 20:20:08 +0000 2020,[Walmart] $190 Beats by Dr. Dre Solo Pro Clearance https://t.co/RUDxvltvev,Canada,,Walmart
1325,1327707382688976899,inmylife73,Sat Nov 14 20:18:02 +0000 2020,Walmart was fun 😅 https://t.co/tFNS7gPGDl,New england,,Walmart
1326,1327706860116463623,flyassghost,Sat Nov 14 20:15:57 +0000 2020,Ok why tf is Walmart playing Christmas music alr like wtf lmao,Florida,,Walmart
1327,1327706552627650560,campnado,Sat Nov 14 20:14:44 +0000 2020,"Walmart, Cracker Barrel, Cabela's, and dozens more - these stores offer free overnight parking for RVs and vans in their parking lots.

https://t.co/bIQdxnj7oU https://t.co/7LBBjBa61J","Bozeman, MT",,Walmart
1328,1327704717909237760,lyndss407,Sat Nov 14 20:07:26 +0000 2020,I did not go to school for that long to create something to be sold at Walmart THANK YOU,Michigan ,,Walmart
1329,1327704009097031681,GhengisAhn,Sat Nov 14 20:04:37 +0000 2020,"Interesting story about retail, specifically Walmart and Costco https://t.co/2DC4k5EhbD","Virginia, USA",,Walmart
1330,1327702889226244096,AMNotifyCA,Sat Nov 14 20:00:10 +0000 2020,"Rumour has it another Canadian Group destroyed the PS5 release! 🎮

✅ Bestbuy CA
✅ Walmart CA
✅ The Source
✅ EB games
✅ Amazon CA
✅ Free ACO slots that hit
and more...

Members made thousands in profit! Stay tuned for our restock announcement later today 🇨🇦 https://t.co/84ZNaArAWt",Canada,,Walmart
1331,1327702285317758976,didi99727045,Sat Nov 14 19:57:46 +0000 2020,"RT @BillTufts: |The Great Reset 

 Walmart CEO Doug McMillon says it's time to reinvent capitalism post-coronavirus 

https://t.co/YvtAczzp…",,,Walmart
1332,1327701714749763586,NoxidTrebor,Sat Nov 14 19:55:30 +0000 2020,"RT @quangochef: @SheilaGunnReid Yes. Churches = not ok, billionaire owned supermarkets = ok

50 person limit for churches in BC plus handin…","Fredericton, NB, Canada",,
1333,1327701319721701376,ktouet,Sat Nov 14 19:53:56 +0000 2020,"As someone who was in Walmart while the hamster dance started playing over the PA system, I can assure you that hell is a very real place.","Saskatoon, SK",,Walmart
1334,1327700280356507649,Mayab85766511,Sat Nov 14 19:49:48 +0000 2020,"RT @BillTufts: |The Great Reset 

 Walmart CEO Doug McMillon says it's time to reinvent capitalism post-coronavirus 

https://t.co/YvtAczzp…",,,Walmart
1335,1327699503722459137,Christo27157441,Sat Nov 14 19:46:43 +0000 2020,A very successful Walmart trip if I say so myself. @EvolutionariesG https://t.co/6SlXYS9QgN,"Virginia, USA",,Walmart
1336,1327699493303808007,TeeaTheresa,Sat Nov 14 19:46:41 +0000 2020,@DanielNewman @nylabone @Publix @cvspharmacy @kroger @Walgreens @bbb_us @Walmart @Target Oh no my bully loves them I buy the strong chewer ones,"Michigan, USA",,Walmart
1337,1327697978602110976,ianfroese,Sat Nov 14 19:40:40 +0000 2020,"I met one of the men in these photos while reporting in Steinbach a few days ago.

I visited the Walmart to observe adherence to the mandatory mask order. He was 1 of 2 in a store of 100+ going without one. I asked him why. ""I have a medical exemption,"" he said. https://t.co/bLHRMAjSH1","Winnipeg, Manitoba, Canada",,Walmart
1338,1327697596111081472,diversityeraa,Sat Nov 14 19:39:08 +0000 2020,"#Winnipeg #lockdown joke with Walmart, Canadian Tire, Giant Tiger, Home Depot &amp; bakeries all open.  #Small #businesses safer. Understand essential but this is pushing it. #Covid19MB #Pallister","Winnipeg, MB, Canada","Winnipeg,lockdown,Small,businesses,Covid19MB,Pallister,",Walmart
1339,1327697503123369985,jesse_z06,Sat Nov 14 19:38:46 +0000 2020,"RT @BillTufts: |The Great Reset 

 Walmart CEO Doug McMillon says it's time to reinvent capitalism post-coronavirus 

https://t.co/YvtAczzp…",,,Walmart
1340,1327696786912317440,MrBossman02,Sat Nov 14 19:35:56 +0000 2020,@Walmart please put bot protection on your site so bots won't buy everything up,"Michigan, USA",,Walmart
1341,1327696029488197633,onahotinroof,Sat Nov 14 19:32:55 +0000 2020,"Hey, all! It is a beautiful, if cold and windy, day in Michigan! I'm wandering in the sun outside Walmart. What are you doing? 🖖🐢 https://t.co/tjn02drV7D","Michigan, USA",,Walmart
1342,1327694979058241536,catidude,Sat Nov 14 19:28:45 +0000 2020,"just remembered that somewhere in one of our memory boxes, there’s a card that I jokingly purchased for my husband when we were like 17 that was from a section in the Walmart greeting cards called “Troubled Relationship”","Plymouth, MN",,Walmart
1343,1327694945369600008,CabsContra04,Sat Nov 14 19:28:37 +0000 2020,"@walmart doesn't give 2 shits about the consumer. They may say they are trying to reduce bot traffic, but honestly they don't care if it's a person or a machine buying it. they make the same amount of money anyway. In fact they probably prefer the machine because it's faster.","Virginia, USA",,Walmart
1344,1327694259861016578,CabsContra04,Sat Nov 14 19:25:53 +0000 2020,@Walmart screwed the pooch by not requiring human verification during the process. So it's not humans fighting other humans to try and purchase one. It's humans fighting bots that can complete the entire transaction in milliseconds the exact time they restock.,"Virginia, USA",,Walmart
1345,1327692797219057674,Non_Fudd,Sat Nov 14 19:20:04 +0000 2020,"RT @jillyo4reallyo: Mini Thread: Restaurant Workers 

ServSafe requirements and procedures in Restaurants, in order for them to even run, a…",United States,,
1346,1327691755760783367,jillyo4reallyo,Sat Nov 14 19:15:56 +0000 2020,"Mini Thread: Restaurant Workers 

ServSafe requirements and procedures in Restaurants, in order for them to even run, are established BY HEALTH DEPARTMENTS. 

When did BIG BIZ Walmart become a food handling service, other than their deli - which are graded by HDs? https://t.co/dmS6fyZPoY","Virginia, USA",,Walmart
1347,1327690535767662592,lloydtwin,Sat Nov 14 19:11:05 +0000 2020,"RT @quangochef: @SheilaGunnReid Yes. Churches = not ok, billionaire owned supermarkets = ok

50 person limit for churches in BC plus handin…",,,
1348,1327689625218019330,janetnedra,Sat Nov 14 19:07:28 +0000 2020,We were in Walmart (our first mistake) and a man just suggested that I smile because I SUPPOSE MY IRRITATED EXPRESSION BEHIND MY MASK WAS TOO MUCH FOR HIM. #donttellwomentosmile,Canada,"donttellwomentosmile,",Walmart
1349,1327687784371458048,mtgiftcorral,Sat Nov 14 19:00:09 +0000 2020,"Our Open House Sale ends today! This is your last chance to save 15% off everything at our Downtown, Walmart, and Gallatin Valley Mall locations! This sale is also still available for any purchases online at https://t.co/uEPLZh7C8r so hurry fast! #montanagifts #montanagiftcorral https://t.co/J1IbqmUJM0","Bozeman, MT","montanagifts,montanagiftcorral,",Walmart
1350,1327687288701280256,TempestOfRuin,Sat Nov 14 18:58:11 +0000 2020,@CAMELOT331 So happy I left Walmart bad in February!,"Michigan, USA",,Walmart
1351,1327687053430046720,dreadtan,Sat Nov 14 18:57:15 +0000 2020,@RetroRhinoGames @jody_anderson @TimHortons @UpperDeckHockey Awesome can’t wait to see what you guys get. I got six packs today and three mystery boxes from Walmart.,Canada,,Walmart
1352,1327686199469690880,Christo45102945,Sat Nov 14 18:53:51 +0000 2020,RT @aarontetu: Let me guess: no kid’s sports but meaningful rules &amp; limitations will bypass big business. Keep out of the rinks and keep pa…,"Saskatchewan, Canada",,
1353,1327685297698603009,gaileckert,Sat Nov 14 18:50:16 +0000 2020,Not to mention Bed Bath and Beyond. Don't get me started on Walmart and the rest.,"Winnipeg, MB",,Walmart
1354,1327685088000303105,rikardo_md,Sat Nov 14 18:49:26 +0000 2020,@Walmart when you will get #PS5 in stock again?,"San Salvador, El Salvador","PS5,",Walmart
1355,1327684977383837698,CaptBeanSparrow,Sat Nov 14 18:49:00 +0000 2020,@Walmart you made this possible by not having authentication on your website. https://t.co/rR4PyPfshh,"Michigan, USA",,Walmart
1356,1327684769774137345,WandaBergman,Sat Nov 14 18:48:10 +0000 2020,RT Pretty Please #Win $100 your way!! Target? Walmart? iTunes? Best Buy? PayPal? Single Blog #Giveaway! WW  11/30 //www.peanutbutterandwhine.com/100-your-way-giveaway-november-2020/,"Manitoba, Canada","Win,Giveaway,",Walmart
1357,1327683914232721410,CaptBeanSparrow,Sat Nov 14 18:44:46 +0000 2020,@Walmart What's the point of your pre-orders if you don't verify that the person is real? Had my order in the cart and when I tried to check out one minute after it went up you were sold out because you allowed bots to buy the stock. Please fix this. https://t.co/qA7lVxh40e,"Michigan, USA",,Walmart
1358,1327682808194629632,CeciliaMurdoch,Sat Nov 14 18:40:23 +0000 2020,"RT @quangochef: @SheilaGunnReid Yes. Churches = not ok, billionaire owned supermarkets = ok

50 person limit for churches in BC plus handin…",,,
1359,1327681959661871106,DDayFilms,Sat Nov 14 18:37:00 +0000 2020,I just got carded trying to buy Uncut Gems at Walmart.,Florida,,Walmart
1360,1327681884290224128,cassfriesen,Sat Nov 14 18:36:43 +0000 2020,RT @CFIB: Manitoba's new lockdown shuts down all small retailers to in-store commerce but allows Walmart and Costco to sell t-shirts and TV…,Manitoba,,Walmart
1361,1327681630291554304,Zippittt,Sat Nov 14 18:35:42 +0000 2020,"RT @quangochef: @SheilaGunnReid Yes. Churches = not ok, billionaire owned supermarkets = ok

50 person limit for churches in BC plus handin…","Isla Mujeres, Quintana Roo",,
1362,1327681019932250117,thatgirlmomx2,Sat Nov 14 18:33:16 +0000 2020,@DaddyMaddie Walmart!!,"Virginia, USA",,Walmart
1363,1327680759130329088,SheilaGunnReid,Sat Nov 14 18:32:14 +0000 2020,"RT @quangochef: @SheilaGunnReid Yes. Churches = not ok, billionaire owned supermarkets = ok

50 person limit for churches in BC plus handin…","Upgrader Alley, AB, Canada",,
1364,1327679680137338882,damiron86,Sat Nov 14 18:27:57 +0000 2020,"@PlayStation Stop posting nonsense. Say that they restored enough console stock to meet the demand for this. Customers are very upset about its large failure in the distribution of the console, as well as with the stores that are distributing it.@Walmart  @GameStop @Target @BestBuy @Costco",Republica Dominicana,,Walmart
